date,region,min,max
13/03/2020,"Unites States_Santa Clara, CA",6.4,11.3
18/02/2020,"Unites States_Seattle, WA",-8.1,2
19/02/2020,"Unites States_Seattle, WA",-7.6,0.6
20/02/2020,"Unites States_Seattle, WA",-7.9,-0.2
21/02/2020,"Unites States_Seattle, WA",-5.9,5.1
22/02/2020,"Unites States_Seattle, WA",-3.2,4.5
23/02/2020,"Unites States_Seattle, WA",-4.4,0.7
24/02/2020,"Unites States_Seattle, WA",-7.8,0.9
25/02/2020,"Unites States_Seattle, WA",-8,3.2
26/02/2020,"Unites States_Seattle, WA",-7.6,2.5
27/02/2020,"Unites States_Seattle, WA",-6.7,1.2
27/02/2020,"Unites States_Seattle, WA",1.9,10.5
28/02/2020,"Unites States_Seattle, WA",-6.2,3.3
28/02/2020,"Unites States_Seattle, WA",0.4,9.9
29/02/2020,"Unites States_Seattle, WA",-5.5,3.7
29/02/2020,"Unites States_Seattle, WA",-5.8,1.6
01/03/2020,"Unites States_Seattle, WA",-4.3,5.2
01/03/2020,"Unites States_Seattle, WA",-6.3,1.5
02/03/2020,"Unites States_Seattle, WA",-2.2,3.4
02/03/2020,"Unites States_Seattle, WA",-4.9,4.9
03/03/2020,"Unites States_Seattle, WA",-3.4,3.4
03/03/2020,"Unites States_Seattle, WA",-4.7,3.8
04/03/2020,"Unites States_Seattle, WA",-6.8,2.5
05/03/2020,"Unites States_Seattle, WA",-5.4,3.3
06/03/2020,"Unites States_Seattle, WA",-7.1,0.3
07/03/2020,"Unites States_Seattle, WA",-8,0
08/03/2020,"Unites States_Seattle, WA",-9.2,-0.6
09/03/2020,"Unites States_Seattle, WA",-8.7,-0.1
10/03/2020,"Unites States_Seattle, WA",-6.5,3.3
11/03/2020,"Unites States_Seattle, WA",-2,1
12/03/2020,"Unites States_Seattle, WA",-0.1,2
13/03/2020,"Unites States_Seattle, WA",-0.1,1.7
18/02/2020,"Unites States_Tempe, AZ",2.6,14.5
19/02/2020,"Unites States_Tempe, AZ",3.8,14.7
20/02/2020,"Unites States_Tempe, AZ",2.5,15.9
21/02/2020,"Unites States_Tempe, AZ",4.8,13.8
22/02/2020,"Unites States_Tempe, AZ",1.1,8.3
23/02/2020,"Unites States_Tempe, AZ",0.2,13.1
24/02/2020,"Unites States_Tempe, AZ",1.2,14.2
25/02/2020,"Unites States_Tempe, AZ",-4,5.9
26/02/2020,"Unites States_Tempe, AZ",-5.3,5.7
27/02/2020,"Unites States_Tempe, AZ",-4.3,7.1
27/02/2020,"Unites States_Tempe, AZ",4.4,15.2
28/02/2020,"Unites States_Tempe, AZ",-2,11.2
28/02/2020,"Unites States_Tempe, AZ",6.2,15.8
29/02/2020,"Unites States_Tempe, AZ",0.2,11.9
29/02/2020,"Unites States_Tempe, AZ",3.2,14.7
01/03/2020,"Unites States_Tempe, AZ",0.2,11.4
01/03/2020,"Unites States_Tempe, AZ",3.6,11.9
02/03/2020,"Unites States_Tempe, AZ",0,11.6
02/03/2020,"Unites States_Tempe, AZ",-2.5,5
03/03/2020,"Unites States_Tempe, AZ",0,12.4
03/03/2020,"Unites States_Tempe, AZ",-4,6.8
04/03/2020,"Unites States_Tempe, AZ",-1.4,13.9
05/03/2020,"Unites States_Tempe, AZ",0.9,16
06/03/2020,"Unites States_Tempe, AZ",2.2,17.3
07/03/2020,"Unites States_Tempe, AZ",4.9,16.9
08/03/2020,"Unites States_Tempe, AZ",4.9,15.9
09/03/2020,"Unites States_Tempe, AZ",3.2,14.3
10/03/2020,"Unites States_Tempe, AZ",3.3,16
11/03/2020,"Unites States_Tempe, AZ",6.5,15.7
12/03/2020,"Unites States_Tempe, AZ",4.8,14.3
13/03/2020,"Unites States_Tempe, AZ",4.8,11.3
27/02/2020,"Unites States_Travis, CA (From Diamond Princess)",10.4,25.6
28/02/2020,"Unites States_Travis, CA (From Diamond Princess)",9.3,24.1
29/02/2020,"Unites States_Travis, CA (From Diamond Princess)",5.4,17.8
01/03/2020,"Unites States_Travis, CA (From Diamond Princess)",2.8,13.5
02/03/2020,"Unites States_Travis, CA (From Diamond Princess)",6.6,16.2
03/03/2020,"Unites States_Travis, CA (From Diamond Princess)",4.7,21
04/03/2020,"Unites States_Travis, CA (From Diamond Princess)",5.8,19.8
05/03/2020,"Unites States_Travis, CA (From Diamond Princess)",5.9,20.5
06/03/2020,"Unites States_Travis, CA (From Diamond Princess)",5.1,18.2
07/03/2020,"Unites States_Travis, CA (From Diamond Princess)",3.8,18.2
08/03/2020,"Unites States_Travis, CA (From Diamond Princess)",6,18.9
09/03/2020,"Unites States_Travis, CA (From Diamond Princess)",4.8,19.8
10/03/2020,"Unites States_Travis, CA (From Diamond Princess)",3.9,15.3
11/03/2020,"Unites States_Travis, CA (From Diamond Princess)",4,14
12/03/2020,"Unites States_Travis, CA (From Diamond Princess)",6.2,16.4
13/03/2020,"Unites States_Travis, CA (From Diamond Princess)",6.6,12.7
27/02/2020,Unites States_Unassigned Location (From Diamond Princess),-2.2,10.3
28/02/2020,Unites States_Unassigned Location (From Diamond Princess),-1.2,13.7
29/02/2020,Unites States_Unassigned Location (From Diamond Princess),4.3,18
01/03/2020,Unites States_Unassigned Location (From Diamond Princess),10.6,21.3
02/03/2020,Unites States_Unassigned Location (From Diamond Princess),4.3,17.3
03/03/2020,Unites States_Unassigned Location (From Diamond Princess),3.4,11.1
04/03/2020,Unites States_Unassigned Location (From Diamond Princess),1.9,13.3
05/03/2020,Unites States_Unassigned Location (From Diamond Princess),1.1,10.2
06/03/2020,Unites States_Unassigned Location (From Diamond Princess),2.5,17.2
07/03/2020,Unites States_Unassigned Location (From Diamond Princess),8.2,18.6
08/03/2020,Unites States_Unassigned Location (From Diamond Princess),11.4,14.9
09/03/2020,Unites States_Unassigned Location (From Diamond Princess),12,18.9
10/03/2020,Unites States_Unassigned Location (From Diamond Princess),6.7,13.1
11/03/2020,Unites States_Unassigned Location (From Diamond Princess),6.8,20.2
12/03/2020,Unites States_Unassigned Location (From Diamond Princess),11.7,15.1
13/03/2020,Unites States_Unassigned Location (From Diamond Princess),11.9,16.9
18/02/2020,Vietnam_nan,15.2,21.4
19/02/2020,Vietnam_nan,14.7,19.4
20/02/2020,Vietnam_nan,17.4,21
21/02/2020,Vietnam_nan,18.4,24.8
22/02/2020,Vietnam_nan,18.1,26.4
23/02/2020,Vietnam_nan,18.2,27.6
24/02/2020,Vietnam_nan,18.1,26.8
25/02/2020,Vietnam_nan,19.6,25.2
26/02/2020,Vietnam_nan,19.6,27.2
27/02/2020,Vietnam_nan,19.2,26.2
27/02/2020,Vietnam_nan,20.6,28.9
28/02/2020,Vietnam_nan,21.4,27.9
28/02/2020,Vietnam_nan,20.8,29.1
29/02/2020,Vietnam_nan,21.8,28.6
29/02/2020,Vietnam_nan,20.5,28.7
01/03/2020,Vietnam_nan,20.9,28.2
01/03/2020,Vietnam_nan,20.9,27
02/03/2020,Vietnam_nan,20.4,26
02/03/2020,Vietnam_nan,22.2,26.7
03/03/2020,Vietnam_nan,20.5,25.1
03/03/2020,Vietnam_nan,21.6,26.2
04/03/2020,Vietnam_nan,20.9,26.9
04/03/2020,Vietnam_nan,18.9,28
05/03/2020,Vietnam_nan,18.3,21.9
06/03/2020,Vietnam_nan,19.8,26.7
07/03/2020,Vietnam_nan,22,27.2
08/03/2020,Vietnam_nan,23,28.9
09/03/2020,Vietnam_nan,23.4,29.6
10/03/2020,Vietnam_nan,22.1,26.1
11/03/2020,Vietnam_nan,22.2,27.4
12/03/2020,Vietnam_nan,23.6,28.2
13/03/2020,Vietnam_nan,22.9,28.4
