date,region,min,max
18/02/2020,Afghanistan_nan,2.5,18
19/02/2020,Afghanistan_nan,5,11
20/02/2020,Afghanistan_nan,2,15
21/02/2020,Afghanistan_nan,2,18.5
22/02/2020,Afghanistan_nan,7,19
23/02/2020,Afghanistan_nan,8,19
24/02/2020,Afghanistan_nan,10,23
25/02/2020,Afghanistan_nan,2.5,18
25/02/2020,Afghanistan_nan,8,22
26/02/2020,Afghanistan_nan,5,11
26/02/2020,Afghanistan_nan,9,25
18/02/2020,Algeria_nan,12,25
19/02/2020,Algeria_nan,13,27
20/02/2020,Algeria_nan,15,28
21/02/2020,Algeria_nan,13.8,29
22/02/2020,Algeria_nan,13.7,28
23/02/2020,Algeria_nan,14,26
24/02/2020,Algeria_nan,9,27
25/02/2020,Algeria_nan,12,25
25/02/2020,Algeria_nan,16,28
26/02/2020,Algeria_nan,13,27
26/02/2020,Algeria_nan,9,29
18/02/2020,Australia_From Diamond Princess,4.4,13.6
19/02/2020,Australia_From Diamond Princess,4.3,12.4
20/02/2020,Australia_From Diamond Princess,5.5,13.3
21/02/2020,Australia_From Diamond Princess,7.1,14.2
22/02/2020,Australia_From Diamond Princess,7.4,18.5
23/02/2020,Australia_From Diamond Princess,7.8,16.3
24/02/2020,Australia_From Diamond Princess,4.4,15.6
25/02/2020,Australia_From Diamond Princess,4.4,13.6
25/02/2020,Australia_From Diamond Princess,6.3,13.5
26/02/2020,Australia_From Diamond Princess,4.3,12.4
26/02/2020,Australia_From Diamond Princess,7.9,10.1
22/01/2020,Australia_New South Wales,20.8,29.4
23/01/2020,Australia_New South Wales,23.5,41.6
24/01/2020,Australia_New South Wales,22.9,30.4
25/01/2020,Australia_New South Wales,23.6,27.9
26/01/2020,Australia_New South Wales,24.8,33.6
27/01/2020,Australia_New South Wales,22.7,27.4
28/01/2020,Australia_New South Wales,23.3,28.3
29/01/2020,Australia_New South Wales,23.3,26.4
30/01/2020,Australia_New South Wales,20.7,27.1
31/01/2020,Australia_New South Wales,23.6,28.4
01/02/2020,Australia_New South Wales,24,31.3
02/02/2020,Australia_New South Wales,24,27.4
03/02/2020,Australia_New South Wales,20.5,28.6
04/02/2020,Australia_New South Wales,18.6,22.2
05/02/2020,Australia_New South Wales,18.7,25.7
06/02/2020,Australia_New South Wales,20.6,24.3
07/02/2020,Australia_New South Wales,19.2,22
08/02/2020,Australia_New South Wales,19.6,22.6
09/02/2020,Australia_New South Wales,19.6,22
10/02/2020,Australia_New South Wales,20.9,26.9
11/02/2020,Australia_New South Wales,21.2,29.6
12/02/2020,Australia_New South Wales,21.9,25.7
13/02/2020,Australia_New South Wales,21.8,26
14/02/2020,Australia_New South Wales,21.3,25.3
15/02/2020,Australia_New South Wales,19.8,25.6
16/02/2020,Australia_New South Wales,23.5,41.6
17/02/2020,Australia_New South Wales,21.3,28.4
18/02/2020,Australia_New South Wales,21,29.4
18/02/2020,Australia_New South Wales,21,29.4
19/02/2020,Australia_New South Wales,20.6,28.9
19/02/2020,Australia_New South Wales,20.6,28.9
20/02/2020,Australia_New South Wales,18.6,23.4
20/02/2020,Australia_New South Wales,18.6,23.4
21/02/2020,Australia_New South Wales,20.3,24.6
21/02/2020,Australia_New South Wales,20.3,24.6
22/02/2020,Australia_New South Wales,18.8,22.9
22/02/2020,Australia_New South Wales,18.8,22.9
23/02/2020,Australia_New South Wales,20.8,25.1
23/02/2020,Australia_New South Wales,20.8,25.1
24/02/2020,Australia_New South Wales,19.6,26.8
24/02/2020,Australia_New South Wales,19.6,26.8
25/02/2020,Australia_New South Wales,21,29.4
25/02/2020,Australia_New South Wales,22.1,27.6
25/02/2020,Australia_New South Wales,22.1,27.6
26/02/2020,Australia_New South Wales,20.6,28.9
26/02/2020,Australia_New South Wales,21.3,32.6
26/02/2020,Australia_New South Wales,21.3,32.6
22/01/2020,Australia_Queensland,23.4,31.6
23/01/2020,Australia_Queensland,26.4,29.1
24/01/2020,Australia_Queensland,25.9,30.2
25/01/2020,Australia_Queensland,26,30
26/01/2020,Australia_Queensland,24.7,28.6
27/01/2020,Australia_Queensland,23.8,29.4
28/01/2020,Australia_Queensland,24.3,29.9
29/01/2020,Australia_Queensland,25.2,31.6
30/01/2020,Australia_Queensland,23.8,32.1
31/01/2020,Australia_Queensland,22.8,30.7
01/02/2020,Australia_Queensland,22.5,32.2
02/02/2020,Australia_Queensland,21.6,31.4
03/02/2020,Australia_Queensland,24.2,33
04/02/2020,Australia_Queensland,21.6,26.2
05/02/2020,Australia_Queensland,21.7,24.7
06/02/2020,Australia_Queensland,20.2,24.4
07/02/2020,Australia_Queensland,21.4,28.2
08/02/2020,Australia_Queensland,23.1,27.7
09/02/2020,Australia_Queensland,22.8,26.3
10/02/2020,Australia_Queensland,22,28.4
11/02/2020,Australia_Queensland,22.3,28.8
12/02/2020,Australia_Queensland,22.9,25.2
13/02/2020,Australia_Queensland,22,24.9
14/02/2020,Australia_Queensland,22,29.2
15/02/2020,Australia_Queensland,22.3,30.6
16/02/2020,Australia_Queensland,26.4,29.1
17/02/2020,Australia_Queensland,22.3,31.6
18/02/2020,Australia_Queensland,23.2,31.1
18/02/2020,Australia_Queensland,23.2,31.1
19/02/2020,Australia_Queensland,25.3,31.4
19/02/2020,Australia_Queensland,25.3,31.4
20/02/2020,Australia_Queensland,22.6,30.5
20/02/2020,Australia_Queensland,22.6,30.5
21/02/2020,Australia_Queensland,23.2,29.3
21/02/2020,Australia_Queensland,23.2,29.3
22/02/2020,Australia_Queensland,24.1,27.4
22/02/2020,Australia_Queensland,24.1,27.4
23/02/2020,Australia_Queensland,21.4,25.8
23/02/2020,Australia_Queensland,21.4,25.8
24/02/2020,Australia_Queensland,20.7,27.1
24/02/2020,Australia_Queensland,20.7,27.1
25/02/2020,Australia_Queensland,23.2,31.1
25/02/2020,Australia_Queensland,20.8,28.4
25/02/2020,Australia_Queensland,20.8,28.4
26/02/2020,Australia_Queensland,25.3,31.4
26/02/2020,Australia_Queensland,21.3,30.9
26/02/2020,Australia_Queensland,21.3,30.9
22/01/2020,Australia_South Australia,27,31
23/01/2020,Australia_South Australia,26,32
24/01/2020,Australia_South Australia,26,33
25/01/2020,Australia_South Australia,24,31
26/01/2020,Australia_South Australia,24,30
27/01/2020,Australia_South Australia,24,31
28/01/2020,Australia_South Australia,24,31
29/01/2020,Australia_South Australia,24,31
30/01/2020,Australia_South Australia,24,30
31/01/2020,Australia_South Australia,24,30
01/02/2020,Australia_South Australia,24,32
02/02/2020,Australia_South Australia,24,30
03/02/2020,Australia_South Australia,24,31
04/02/2020,Australia_South Australia,24,31
05/02/2020,Australia_South Australia,24,31
06/02/2020,Australia_South Australia,25,33
07/02/2020,Australia_South Australia,25,33
08/02/2020,Australia_South Australia,25,33
09/02/2020,Australia_South Australia,25,33
10/02/2020,Australia_South Australia,26,33
11/02/2020,Australia_South Australia,26,33
12/02/2020,Australia_South Australia,27,37
13/02/2020,Australia_South Australia,25,39
14/02/2020,Australia_South Australia,25,38
15/02/2020,Australia_South Australia,25,40
16/02/2020,Australia_South Australia,14.2,24.5
17/02/2020,Australia_South Australia,16.6,22.3
18/02/2020,Australia_South Australia,16.6,23.7
19/02/2020,Australia_South Australia,15.6,22.6
20/02/2020,Australia_South Australia,12.3,23.1
21/02/2020,Australia_South Australia,13.1,24.6
22/02/2020,Australia_South Australia,13,26.5
23/02/2020,Australia_South Australia,12.6,30.6
24/02/2020,Australia_South Australia,20.2,29.5
25/02/2020,Australia_South Australia,16.6,23.7
25/02/2020,Australia_South Australia,17.6,24.8
26/02/2020,Australia_South Australia,15.6,22.6
26/02/2020,Australia_South Australia,15.5,21.6
22/01/2020,Australia_Victoria,12.8,31.2
23/01/2020,Australia_Victoria,13,21.3
24/01/2020,Australia_Victoria,11.8,23.5
25/01/2020,Australia_Victoria,13.5,26.7
26/01/2020,Australia_Victoria,16,22.7
27/01/2020,Australia_Victoria,13.2,22.7
28/01/2020,Australia_Victoria,13.9,25
29/01/2020,Australia_Victoria,15.4,31.2
30/01/2020,Australia_Victoria,13.5,39.6
31/01/2020,Australia_Victoria,19.4,43.4
01/02/2020,Australia_Victoria,23.9,29
02/02/2020,Australia_Victoria,13.4,25.1
03/02/2020,Australia_Victoria,13.2,17
04/02/2020,Australia_Victoria,11.7,18.6
05/02/2020,Australia_Victoria,11.1,19.7
06/02/2020,Australia_Victoria,14,25.1
07/02/2020,Australia_Victoria,18.4,23
08/02/2020,Australia_Victoria,17.7,29.2
09/02/2020,Australia_Victoria,19.7,27.5
10/02/2020,Australia_Victoria,18.7,27.4
11/02/2020,Australia_Victoria,19.8,25.7
12/02/2020,Australia_Victoria,19.4,27
13/02/2020,Australia_Victoria,19.6,30.5
14/02/2020,Australia_Victoria,20.5,26.1
15/02/2020,Australia_Victoria,17.8,21.7
16/02/2020,Australia_Victoria,13,21.3
17/02/2020,Australia_Victoria,16.7,21.1
18/02/2020,Australia_Victoria,15.4,21.2
18/02/2020,Australia_Victoria,15.4,21.2
19/02/2020,Australia_Victoria,13.6,18.7
19/02/2020,Australia_Victoria,13.6,18.7
20/02/2020,Australia_Victoria,14.3,18.1
20/02/2020,Australia_Victoria,14.3,18.1
21/02/2020,Australia_Victoria,13.7,19.4
21/02/2020,Australia_Victoria,13.7,19.4
22/02/2020,Australia_Victoria,11.8,20.7
22/02/2020,Australia_Victoria,11.8,20.7
23/02/2020,Australia_Victoria,13.6,33.7
23/02/2020,Australia_Victoria,13.6,33.7
24/02/2020,Australia_Victoria,17.7,23.9
24/02/2020,Australia_Victoria,17.7,23.9
25/02/2020,Australia_Victoria,15.4,21.2
25/02/2020,Australia_Victoria,18.3,31.7
25/02/2020,Australia_Victoria,18.3,31.7
26/02/2020,Australia_Victoria,13.6,18.7
26/02/2020,Australia_Victoria,15.6,18.9
26/02/2020,Australia_Victoria,15.6,18.9
18/02/2020,Austria_nan,-1.5,3.5
19/02/2020,Austria_nan,-3.5,1.5
20/02/2020,Austria_nan,-3.7,0.2
21/02/2020,Austria_nan,-3.5,0.2
22/02/2020,Austria_nan,-2,6.7
23/02/2020,Austria_nan,2.6,11.7
24/02/2020,Austria_nan,-2.1,4.9
25/02/2020,Austria_nan,-1.5,3.5
25/02/2020,Austria_nan,-1.4,7.9
26/02/2020,Austria_nan,-3.5,1.5
26/02/2020,Austria_nan,-5.5,0.9
18/02/2020,Bahrain_nan,17,25.1
19/02/2020,Bahrain_nan,18,26
20/02/2020,Bahrain_nan,19,26
21/02/2020,Bahrain_nan,17.5,22
22/02/2020,Bahrain_nan,17,22.5
23/02/2020,Bahrain_nan,18,24
24/02/2020,Bahrain_nan,20,29
25/02/2020,Bahrain_nan,17,25.1
25/02/2020,Bahrain_nan,20,28
26/02/2020,Bahrain_nan,18,26
26/02/2020,Bahrain_nan,19,25
22/01/2020,Belgium_nan,-1,2
23/01/2020,Belgium_nan,-1,2
24/01/2020,Belgium_nan,-1,4
25/01/2020,Belgium_nan,0,4
26/01/2020,Belgium_nan,3,2
27/01/2020,Belgium_nan,3,6
28/01/2020,Belgium_nan,3,7
29/01/2020,Belgium_nan,4,7
30/01/2020,Belgium_nan,5,8
31/01/2020,Belgium_nan,8,12
01/02/2020,Belgium_nan,8,12
02/02/2020,Belgium_nan,6,13
03/02/2020,Belgium_nan,6,11
04/02/2020,Belgium_nan,4,7
05/02/2020,Belgium_nan,1,8
06/02/2020,Belgium_nan,0,10
07/02/2020,Belgium_nan,-1,13
08/02/2020,Belgium_nan,5,10
09/02/2020,Belgium_nan,7,9
10/02/2020,Belgium_nan,4,8
11/02/2020,Belgium_nan,4,7
12/02/2020,Belgium_nan,3,8
13/02/2020,Belgium_nan,4,10
14/02/2020,Belgium_nan,6,9
15/02/2020,Belgium_nan,7,13
16/02/2020,Belgium_nan,7,16
17/02/2020,Belgium_nan,4,8
18/02/2020,Belgium_nan,3.7,8.2
19/02/2020,Belgium_nan,3.1,7.2
20/02/2020,Belgium_nan,4.2,9.2
21/02/2020,Belgium_nan,2.2,8.2
22/02/2020,Belgium_nan,4.1,9.6
23/02/2020,Belgium_nan,7,11.2
24/02/2020,Belgium_nan,4,11
25/02/2020,Belgium_nan,3.7,8.2
25/02/2020,Belgium_nan,4,10
26/02/2020,Belgium_nan,3.1,7.2
26/02/2020,Belgium_nan,2,6
18/02/2020,Brazil_nan,22.2,31.2
19/02/2020,Brazil_nan,21.7,31
20/02/2020,Brazil_nan,21.1,28.6
21/02/2020,Brazil_nan,23,29.6
22/02/2020,Brazil_nan,22,30.1
23/02/2020,Brazil_nan,21.1,30
24/02/2020,Brazil_nan,21.1,26.6
25/02/2020,Brazil_nan,22.2,31.2
25/02/2020,Brazil_nan,21.3,32.1
26/02/2020,Brazil_nan,21.7,31
26/02/2020,Brazil_nan,21.7,28.3
22/01/2020,Cambodia_nan,25,34
23/01/2020,Cambodia_nan,25,34
24/01/2020,Cambodia_nan,24,34
25/01/2020,Cambodia_nan,24,34
26/01/2020,Cambodia_nan,24,34
27/01/2020,Cambodia_nan,24,33
28/01/2020,Cambodia_nan,23,33
29/01/2020,Cambodia_nan,23,33
30/01/2020,Cambodia_nan,24,32
31/01/2020,Cambodia_nan,23,28
01/02/2020,Cambodia_nan,22,32
02/02/2020,Cambodia_nan,22.7,33
03/02/2020,Cambodia_nan,22,33
04/02/2020,Cambodia_nan,23,34
05/02/2020,Cambodia_nan,22.5,33
06/02/2020,Cambodia_nan,23,33
07/02/2020,Cambodia_nan,23,34
08/02/2020,Cambodia_nan,23,33
09/02/2020,Cambodia_nan,25,33
10/02/2020,Cambodia_nan,25,32
11/02/2020,Cambodia_nan,24,35
12/02/2020,Cambodia_nan,25,35
13/02/2020,Cambodia_nan,25,35
14/02/2020,Cambodia_nan,24.7,35
15/02/2020,Cambodia_nan,24.8,35.5
16/02/2020,Cambodia_nan,25,34
17/02/2020,Cambodia_nan,24.1,34.5
18/02/2020,Cambodia_nan,25,33
18/02/2020,Cambodia_nan,25,33
19/02/2020,Cambodia_nan,24,35
19/02/2020,Cambodia_nan,24,35
20/02/2020,Cambodia_nan,24,34
20/02/2020,Cambodia_nan,24,34
21/02/2020,Cambodia_nan,24,34
21/02/2020,Cambodia_nan,24,34
22/02/2020,Cambodia_nan,24,35
22/02/2020,Cambodia_nan,24,35
23/02/2020,Cambodia_nan,24,35
23/02/2020,Cambodia_nan,24,35
24/02/2020,Cambodia_nan,23.6,34.5
24/02/2020,Cambodia_nan,22.1,34
25/02/2020,Cambodia_nan,25,33
25/02/2020,Cambodia_nan,24,35
25/02/2020,Cambodia_nan,24,35
26/02/2020,Cambodia_nan,24,35
26/02/2020,Cambodia_nan,24.7,35
26/02/2020,Cambodia_nan,24.7,35
22/01/2020,Canada_British Columbia,5.7,7.6
23/01/2020,Canada_British Columbia,6.1,9.7
24/01/2020,Canada_British Columbia,6.9,10.4
25/01/2020,Canada_British Columbia,6.5,8.5
26/01/2020,Canada_British Columbia,6.5,11.9
27/01/2020,Canada_British Columbia,4.8,8.8
28/01/2020,Canada_British Columbia,5.8,9.4
29/01/2020,Canada_British Columbia,6.2,8.8
30/01/2020,Canada_British Columbia,5.6,8.2
31/01/2020,Canada_British Columbia,5.7,11
01/02/2020,Canada_British Columbia,4,11.5
02/02/2020,Canada_British Columbia,1.7,5.8
03/02/2020,Canada_British Columbia,1.2,4.9
04/02/2020,Canada_British Columbia,1.2,2.7
05/02/2020,Canada_British Columbia,2.6,5.4
06/02/2020,Canada_British Columbia,3.5,5.2
07/02/2020,Canada_British Columbia,3.3,8.3
08/02/2020,Canada_British Columbia,2.3,8.7
09/02/2020,Canada_British Columbia,0.6,7.1
10/02/2020,Canada_British Columbia,1.7,7.9
11/02/2020,Canada_British Columbia,3.8,10.7
12/02/2020,Canada_British Columbia,5.3,8
13/02/2020,Canada_British Columbia,4.3,8.7
14/02/2020,Canada_British Columbia,1.7,7.7
15/02/2020,Canada_British Columbia,3.7,6.7
16/02/2020,Canada_British Columbia,6.1,9.7
17/02/2020,Canada_British Columbia,-1.3,0.7
18/02/2020,Canada_British Columbia,0.1,7.8
18/02/2020,Canada_British Columbia,0.1,7.8
19/02/2020,Canada_British Columbia,0.2,8.7
19/02/2020,Canada_British Columbia,0.2,8.7
20/02/2020,Canada_British Columbia,1.1,9.7
20/02/2020,Canada_British Columbia,1.1,9.7
21/02/2020,Canada_British Columbia,2.7,12.2
21/02/2020,Canada_British Columbia,2.7,12.2
22/02/2020,Canada_British Columbia,4.2,8.2
22/02/2020,Canada_British Columbia,4.2,8.2
23/02/2020,Canada_British Columbia,3.5,8.8
23/02/2020,Canada_British Columbia,3.5,8.8
24/02/2020,Canada_British Columbia,3.7,6.7
24/02/2020,Canada_British Columbia,3.7,6.7
25/02/2020,Canada_British Columbia,0.1,7.8
25/02/2020,Canada_British Columbia,2.7,6.7
25/02/2020,Canada_British Columbia,2.7,6.7
26/02/2020,Canada_British Columbia,0.2,8.7
26/02/2020,Canada_British Columbia,3.7,8.7
26/02/2020,Canada_British Columbia,3.7,8.7
22/01/2020,"Canada_London, ON",-8.3,-1.7
23/01/2020,"Canada_London, ON",-7.9,2.5
24/01/2020,"Canada_London, ON",-0.1,4.4
25/01/2020,"Canada_London, ON",-1.3,3.2
26/01/2020,"Canada_London, ON",-0.1,1.3
27/01/2020,"Canada_London, ON",-0.7,0.9
28/01/2020,"Canada_London, ON",-2.8,0.2
29/01/2020,"Canada_London, ON",-3.8,0.1
30/01/2020,"Canada_London, ON",-6.6,-0.1
31/01/2020,"Canada_London, ON",-3.9,-0.5
01/02/2020,"Canada_London, ON",-5.7,0.6
02/02/2020,"Canada_London, ON",-2.2,3.7
03/02/2020,"Canada_London, ON",-1.4,5.4
04/02/2020,"Canada_London, ON",-2.8,2.5
05/02/2020,"Canada_London, ON",-6.6,-0.2
06/02/2020,"Canada_London, ON",-5.6,-3
07/02/2020,"Canada_London, ON",-7.3,-2
08/02/2020,"Canada_London, ON",-10.9,-4.5
09/02/2020,"Canada_London, ON",-9.1,1.4
10/02/2020,"Canada_London, ON",-2.6,2.8
11/02/2020,"Canada_London, ON",-2.7,1.9
12/02/2020,"Canada_London, ON",-6.3,0.1
13/02/2020,"Canada_London, ON",-10,-0.7
14/02/2020,"Canada_London, ON",-15,-9
15/02/2020,"Canada_London, ON",-12,-1
16/02/2020,"Canada_London, ON",-7.9,2.5
17/02/2020,"Canada_London, ON",-3,3
18/02/2020,"Canada_London, ON",-3.8,4.3
19/02/2020,"Canada_London, ON",-7.6,0.5
20/02/2020,"Canada_London, ON",-8.3,-5.2
21/02/2020,"Canada_London, ON",-11,0.1
22/02/2020,"Canada_London, ON",-5.8,4.3
23/02/2020,"Canada_London, ON",-2.1,6.9
24/02/2020,"Canada_London, ON",-2,6
25/02/2020,"Canada_London, ON",-3.8,4.3
25/02/2020,"Canada_London, ON",0,3
26/02/2020,"Canada_London, ON",-7.6,0.5
26/02/2020,"Canada_London, ON",-5,1
22/01/2020,"Canada_Toronto, ON",-5.3,1.4
23/01/2020,"Canada_Toronto, ON",-2.5,3.5
24/01/2020,"Canada_Toronto, ON",1.2,3.6
25/01/2020,"Canada_Toronto, ON",2.1,3.9
26/01/2020,"Canada_Toronto, ON",1.4,4
27/01/2020,"Canada_Toronto, ON",0.8,2.2
28/01/2020,"Canada_Toronto, ON",-1.2,2.5
29/01/2020,"Canada_Toronto, ON",-6.6,-1
30/01/2020,"Canada_Toronto, ON",-5.3,-1.3
31/01/2020,"Canada_Toronto, ON",-2.7,0.3
01/02/2020,"Canada_Toronto, ON",-2,1.3
02/02/2020,"Canada_Toronto, ON",-0.1,2.5
03/02/2020,"Canada_Toronto, ON",2.2,6.4
04/02/2020,"Canada_Toronto, ON",-3.7,3.2
05/02/2020,"Canada_Toronto, ON",-7,-2.3
06/02/2020,"Canada_Toronto, ON",-4.6,-2.3
07/02/2020,"Canada_Toronto, ON",-7.6,-3.4
08/02/2020,"Canada_Toronto, ON",-13.4,-6.1
09/02/2020,"Canada_Toronto, ON",-7.9,2.1
10/02/2020,"Canada_Toronto, ON",1,4.2
11/02/2020,"Canada_Toronto, ON",-0.9,3.8
12/02/2020,"Canada_Toronto, ON",-2.4,2
13/02/2020,"Canada_Toronto, ON",-9,1.4
14/02/2020,"Canada_Toronto, ON",-18.5,-8
15/02/2020,"Canada_Toronto, ON",-8.1,0.8
16/02/2020,"Canada_Toronto, ON",-2.5,3.5
17/02/2020,"Canada_Toronto, ON",-0.3,3.9
18/02/2020,"Canada_Toronto, ON",-0.6,6.1
18/02/2020,"Canada_Toronto, ON",-0.6,6.1
19/02/2020,"Canada_Toronto, ON",-5.7,0.3
19/02/2020,"Canada_Toronto, ON",-5.7,0.3
20/02/2020,"Canada_Toronto, ON",-9.1,-4
20/02/2020,"Canada_Toronto, ON",-9.1,-4
21/02/2020,"Canada_Toronto, ON",-9.1,1
21/02/2020,"Canada_Toronto, ON",-9.1,1
22/02/2020,"Canada_Toronto, ON",-3.2,5.5
22/02/2020,"Canada_Toronto, ON",-3.2,5.5
23/02/2020,"Canada_Toronto, ON",1.7,7.5
23/02/2020,"Canada_Toronto, ON",1.7,7.5
24/02/2020,"Canada_Toronto, ON",2,9.5
24/02/2020,"Canada_Toronto, ON",2,9.5
25/02/2020,"Canada_Toronto, ON",-0.6,6.1
25/02/2020,"Canada_Toronto, ON",1.9,5.6
25/02/2020,"Canada_Toronto, ON",1.9,5.6
26/02/2020,"Canada_Toronto, ON",-5.7,0.3
26/02/2020,"Canada_Toronto, ON",-1.9,4.4
26/02/2020,"Canada_Toronto, ON",-1.9,4.4
22/01/2020,China_Anhui,4,7
23/01/2020,China_Anhui,5,9
24/01/2020,China_Anhui,5,7
25/01/2020,China_Anhui,3,7
26/01/2020,China_Anhui,0,4
27/01/2020,China_Anhui,0,3
28/01/2020,China_Anhui,0,7
29/01/2020,China_Anhui,1,9
30/01/2020,China_Anhui,0,8
31/01/2020,China_Anhui,0,12
01/02/2020,China_Anhui,-2,13
02/02/2020,China_Anhui,3,12
03/02/2020,China_Anhui,3,11
04/02/2020,China_Anhui,1,15
05/02/2020,China_Anhui,1,11
06/02/2020,China_Anhui,3,5
07/02/2020,China_Anhui,2,6
08/02/2020,China_Anhui,3,8
09/02/2020,China_Anhui,0,13
10/02/2020,China_Anhui,0,14
11/02/2020,China_Anhui,7,14
12/02/2020,China_Anhui,3,16
13/02/2020,China_Anhui,8,18
14/02/2020,China_Anhui,11,17
15/02/2020,China_Anhui,-2,12
16/02/2020,China_Anhui,3.6,9
17/02/2020,China_Anhui,-1,12
18/02/2020,China_Anhui,-3.4,12.8
19/02/2020,China_Anhui,-0.9,14.5
20/02/2020,China_Anhui,-0.4,17.8
21/02/2020,China_Anhui,1.9,17.8
22/02/2020,China_Anhui,1.1,17
23/02/2020,China_Anhui,2.9,19
24/02/2020,China_Anhui,13,25
25/02/2020,China_Anhui,11,19
26/02/2020,China_Anhui,9,12.1
22/01/2020,China_Beijing,-8,6
23/01/2020,China_Beijing,-8,9
24/01/2020,China_Beijing,-7,4
25/01/2020,China_Beijing,-9,5
26/01/2020,China_Beijing,-9,4
27/01/2020,China_Beijing,-5,6
28/01/2020,China_Beijing,-5,7
29/01/2020,China_Beijing,-3.3,8
30/01/2020,China_Beijing,-9,7
31/01/2020,China_Beijing,-9,10
01/02/2020,China_Beijing,-1.3,6
02/02/2020,China_Beijing,-3,4
03/02/2020,China_Beijing,-11,3
04/02/2020,China_Beijing,-8,2
05/02/2020,China_Beijing,-10,-3.5
06/02/2020,China_Beijing,-8.2,-4
07/02/2020,China_Beijing,-10,1.4
08/02/2020,China_Beijing,-10,7
09/02/2020,China_Beijing,-8,9
10/02/2020,China_Beijing,-6,12
11/02/2020,China_Beijing,-5,11
12/02/2020,China_Beijing,-4,12
13/02/2020,China_Beijing,-3,8
14/02/2020,China_Beijing,-1,7
15/02/2020,China_Beijing,-5,0
16/02/2020,China_Beijing,-8,9
17/02/2020,China_Beijing,-5,11
18/02/2020,China_Beijing,-5,11
19/02/2020,China_Beijing,-3,9
20/02/2020,China_Beijing,-3,5
21/02/2020,China_Beijing,-2,11
22/02/2020,China_Beijing,-1,10
23/02/2020,China_Beijing,-4,10
24/02/2020,China_Beijing,-3,9
25/02/2020,China_Beijing,3,11
26/02/2020,China_Beijing,-1,9
22/01/2020,China_Chongqing,7.2,11.5
23/01/2020,China_Chongqing,7.1,8.2
24/01/2020,China_Chongqing,6.6,7.9
25/01/2020,China_Chongqing,5.5,6.6
26/01/2020,China_Chongqing,4.9,8.4
27/01/2020,China_Chongqing,4.3,10.4
28/01/2020,China_Chongqing,3.5,9.7
29/01/2020,China_Chongqing,1.2,13
30/01/2020,China_Chongqing,0.4,14.5
31/01/2020,China_Chongqing,5,9.5
01/02/2020,China_Chongqing,6.2,9.1
02/02/2020,China_Chongqing,6.5,8.1
03/02/2020,China_Chongqing,6.8,10.1
04/02/2020,China_Chongqing,2.7,13.7
05/02/2020,China_Chongqing,6.9,10
06/02/2020,China_Chongqing,6.6,7.6
07/02/2020,China_Chongqing,5.6,12.8
08/02/2020,China_Chongqing,4.5,12.6
09/02/2020,China_Chongqing,4.5,13.9
10/02/2020,China_Chongqing,8.2,11.1
11/02/2020,China_Chongqing,6.2,15.6
12/02/2020,China_Chongqing,4,16.2
13/02/2020,China_Chongqing,7.5,16.5
14/02/2020,China_Chongqing,8.4,18
15/02/2020,China_Chongqing,4,14
16/02/2020,China_Chongqing,7.1,8.2
17/02/2020,China_Chongqing,6.3,11
18/02/2020,China_Chongqing,5.5,10.1
19/02/2020,China_Chongqing,5.3,12.1
20/02/2020,China_Chongqing,3.2,9.2
21/02/2020,China_Chongqing,7.5,11.2
22/02/2020,China_Chongqing,5.5,13.2
23/02/2020,China_Chongqing,8.9,11.7
24/02/2020,China_Chongqing,9.7,13
25/02/2020,China_Chongqing,9.7,15
26/02/2020,China_Chongqing,9,15
22/01/2020,China_Fujian,8.7,12.7
23/01/2020,China_Fujian,11,15.5
24/01/2020,China_Fujian,9.8,13
25/01/2020,China_Fujian,9,11
26/01/2020,China_Fujian,1.6,9.7
27/01/2020,China_Fujian,-0.5,15
28/01/2020,China_Fujian,-3.4,14
29/01/2020,China_Fujian,-4.5,-0.5
30/01/2020,China_Fujian,-6,1.5
31/01/2020,China_Fujian,-3,6
01/02/2020,China_Fujian,1.2,8.5
02/02/2020,China_Fujian,3,5.2
03/02/2020,China_Fujian,5,5.7
04/02/2020,China_Fujian,5.2,8.2
05/02/2020,China_Fujian,1,9.5
06/02/2020,China_Fujian,-0.5,8.2
07/02/2020,China_Fujian,5.5,9
08/02/2020,China_Fujian,2.5,7
09/02/2020,China_Fujian,3.5,8.2
10/02/2020,China_Fujian,4,11.7
11/02/2020,China_Fujian,6.6,9.2
12/02/2020,China_Fujian,9.2,11.7
13/02/2020,China_Fujian,9.4,11
14/02/2020,China_Fujian,9.2,18
15/02/2020,China_Fujian,17,23
16/02/2020,China_Fujian,11,15.5
17/02/2020,China_Fujian,4.6,16
18/02/2020,China_Fujian,-3.5,7.6
19/02/2020,China_Fujian,1,10.2
20/02/2020,China_Fujian,4.7,13
21/02/2020,China_Fujian,6,14.1
22/02/2020,China_Fujian,8.5,15.1
23/02/2020,China_Fujian,8.5,15.7
24/02/2020,China_Fujian,9.6,24
25/02/2020,China_Fujian,15,28
26/02/2020,China_Fujian,17,29
22/01/2020,China_Gansu,-9.7,3.5
23/01/2020,China_Gansu,-7.2,-1
24/01/2020,China_Gansu,-7.5,-0.7
25/01/2020,China_Gansu,-12.2,-0.7
26/01/2020,China_Gansu,-11.4,-1.5
27/01/2020,China_Gansu,-13.4,1.1
28/01/2020,China_Gansu,-12.5,1.7
29/01/2020,China_Gansu,-13.9,4.1
30/01/2020,China_Gansu,-13.5,4.5
